"name","vals","nas","percent_na"
"Eynhallow_GBT.FR77822_2011",419,6,1.43198090692124
"Eynhallow_GBT.FR77890_2014",230,9,3.91304347826087
"Eynhallow_GBT.FR77890_2015",207,9,4.34782608695652
"Eynhallow_GBT.FR77890_2016",203,9,4.43349753694581
"Eynhallow_GBT.FR77890_2017",217,9,4.14746543778802
"Eynhallow_GBT.FR77984_2008",768,9,1.171875
"Eynhallow_GBT.FR77985_2011",489,7,1.43149284253579
"Eynhallow_GBT.FS68841_2014",263,8,3.04182509505703
"Faroe.Islands_DKC.4074923_2015",590,2,0.338983050847458
"Faroe.Islands_DKC.4294430_2015",348,8,2.29885057471264
"Faroe.Islands_DKC.4294439_2015",492,4,0.813008130081301
"Faroe.Islands_DKC.4294439_2016",663,6,0.904977375565611
"Faroe.Islands_DKC.4294440_2015",992,6,0.604838709677419
"Faroe.Islands_DKC.4294442_2015",409,9,2.20048899755501
"Faroe.Islands_DKC.4294448_2015",580,3,0.517241379310345
"Faroe.Islands_DKC.4294448_2016",893,18,2.01567749160134
"Faroe.Islands_DKC.4294450_2015",702,3,0.427350427350427
"Faroe.Islands_DKC.4298152_2020",744,25,3.36021505376344
"Faroe.Islands_DKC.4298251_2017",552,9,1.6304347826087
"Faroe.Islands_DKC.4298251_2018",501,11,2.19560878243513
"Faroe.Islands_DKC.4298251_2019",471,16,3.39702760084926
"Faroe.Islands_DKC.4298255_2017",817,6,0.734394124847001
"Faroe.Islands_DKC.4298258_2017",961,11,1.14464099895942
"Faroe.Islands_DKC.4298263_2017",898,300,33.4075723830735
"Faroe.Islands_DKC.4F.3042_2020",328,2,0.609756097560976
"Faroe.Islands_DKC.4F0156_2016",443,0,0
"Faroe.Islands_DKC.4F0156_2017",358,0,0
"Faroe.Islands_DKC.4F0158_2016",714,5,0.700280112044818
"Faroe.Islands_DKC.4F0158_2017",784,11,1.4030612244898
"Faroe.Islands_DKC.4F0160_2016",556,5,0.899280575539568
"Faroe.Islands_DKC.4F0161_2016",489,5,1.02249488752556
"Faroe.Islands_DKC.4F0161_2017",667,51,7.64617691154423
"Faroe.Islands_DKC.4F0164_2016",594,41,6.9023569023569
"Faroe.Islands_DKC.4F0164_2017",427,3,0.702576112412178
"Faroe.Islands_DKC.4F0166_2016",705,9,1.27659574468085
"Faroe.Islands_DKC.4F0166_2017",586,14,2.38907849829352
"Faroe.Islands_DKC.4F0167_2016",874,12,1.37299771167048
"Faroe.Islands_DKC.4F0168_2016",762,3,0.393700787401575
"Faroe.Islands_DKC.4F0169_2016",599,6,1.0016694490818
"Inishkea_GBT.FH15526_2019",533,13,2.4390243902439
"Inishkea_GBT.FH15526_2020",604,5,0.827814569536424
"Inishkea_GBT.FH15698_2019",261,4,1.53256704980843
"Inishkea_GBT.FH15698_2020",214,5,2.33644859813084
"Inishkea_GBT.FH78391_2019",248,5,2.01612903225806
"Inishkea_GBT.FH78391_2020",382,7,1.83246073298429
"Inishkea_GBT.FH78393_2019",427,10,2.34192037470726
"Inishkea_GBT.FH78393_2020",322,6,1.86335403726708
"Isle.of.Canna_GBT.FH49405_2014",724,16,2.20994475138122
"Isle.of.Canna_GBT.FH49405_2015",753,9,1.19521912350598
"Isle.of.Canna_GBT.FH49407_2014",250,5,2
"Isle.of.Canna_GBT.FH49494_2014",399,6,1.50375939849624
"Isle.of.Canna_GBT.FP29405_2014",278,8,2.87769784172662
"Isle.of.Canna_GBT.FP41256_2014",723,20,2.76625172890733
"Isle.of.Canna_GBT.FP48025_2014",631,15,2.37717908082409
"Isle.of.Canna_GBT.FP48027_2014",567,6,1.05820105820106
"Isle.of.Canna_GBT.FP84411_2014",275,11,4
"Isle.of.Canna_GBT.FP84411_2015",398,11,2.76381909547739
"Jan.Mayen_NOS.4181597_2017",844,61,7.22748815165877
"Jan.Mayen_NOS.4181597_2018",243,0,0
"Jan.Mayen_NOS.4181600_2016",421,63,14.9643705463183
"Jan.Mayen_NOS.4181602_2014",549,27,4.91803278688525
"Jan.Mayen_NOS.4181602_2015",830,29,3.49397590361446
"Jan.Mayen_NOS.4181602_2016",811,234,28.8532675709001
"Jan.Mayen_NOS.4181602_2017",618,43,6.957928802589
"Jan.Mayen_NOS.4181602_2018",574,45,7.8397212543554
"Jan.Mayen_NOS.4181602_2019",584,21,3.5958904109589
"Jan.Mayen_NOS.4181602_2020",523,10,1.91204588910134
"Jan.Mayen_NOS.4181604_2014",840,78,9.28571428571429
"Jan.Mayen_NOS.4181604_2015",918,65,7.08061002178649
"Jan.Mayen_NOS.4181604_2016",918,41,4.46623093681917
"Jan.Mayen_NOS.4181604_2017",307,5,1.62866449511401
"Jan.Mayen_NOS.4181605_2016",707,175,24.7524752475248
"Jan.Mayen_NOS.4181605_2017",1160,347,29.9137931034483
"Jan.Mayen_NOS.4181606_2014",477,48,10.062893081761
"Jan.Mayen_NOS.4181606_2015",609,70,11.4942528735632
"Jan.Mayen_NOS.4181607_2014",776,15,1.93298969072165
"Jan.Mayen_NOS.4181607_2015",797,16,2.00752823086575
"Jan.Mayen_NOS.4181607_2016",676,203,30.0295857988166
"Jan.Mayen_NOS.4181607_2017",871,349,40.0688863375431
"Jan.Mayen_NOS.4181608_2014",784,15,1.91326530612245
"Jan.Mayen_NOS.4181608_2015",772,19,2.46113989637306
"Jan.Mayen_NOS.4181608_2016",765,42,5.49019607843137
"Jan.Mayen_NOS.4181608_2017",1048,78,7.44274809160305
"Jan.Mayen_NOS.4181608_2018",811,35,4.31565967940814
"Jan.Mayen_NOS.4181610_2014",673,13,1.93164933135215
"Jan.Mayen_NOS.4181610_2015",772,2,0.259067357512953
"Jan.Mayen_NOS.4181610_2016",724,23,3.1767955801105
"Jan.Mayen_NOS.4181610_2017",679,8,1.17820324005891
"Jan.Mayen_NOS.4181610_2018",735,6,0.816326530612245
"Jan.Mayen_NOS.4181611_2014",712,199,27.9494382022472
"Jan.Mayen_NOS.4181612_2014",648,98,15.1234567901235
"Jan.Mayen_NOS.4181612_2015",656,97,14.7865853658537
"Jan.Mayen_NOS.4181614_2014",705,22,3.12056737588652
"Jan.Mayen_NOS.4181615_2014",897,87,9.6989966555184
"Jan.Mayen_NOS.4181615_2015",765,17,2.22222222222222
"Jan.Mayen_NOS.4181615_2016",1107,177,15.9891598915989
"Jan.Mayen_NOS.4181617_2014",659,150,22.7617602427921
"Jan.Mayen_NOS.4181620_2014",616,143,23.2142857142857
"Jan.Mayen_NOS.4181620_2015",1151,280,24.3266724587315
"Jan.Mayen_NOS.4181621_2016",877,40,4.56100342075257
"Jan.Mayen_NOS.4181621_2017",725,31,4.27586206896552
"Jan.Mayen_NOS.4181621_2018",935,157,16.7914438502674
"Jan.Mayen_NOS.4181622_2018",806,28,3.47394540942928
"Jan.Mayen_NOS.4181622_2019",746,31,4.15549597855228
"Jan.Mayen_NOS.4181622_2020",853,73,8.5580304806565
"Jan.Mayen_NOS.4181623_2014",703,193,27.4537695590327
"Jan.Mayen_NOS.4181623_2015",698,208,29.7994269340974
"Jan.Mayen_NOS.4181623_2016",633,113,17.8515007898894
"Jan.Mayen_NOS.4181623_2017",704,223,31.6761363636364
"Jan.Mayen_NOS.4181623_2018",649,58,8.93682588597843
"Jan.Mayen_NOS.4181623_2019",659,220,33.3839150227618
"Jan.Mayen_NOS.4181624_2014",585,22,3.76068376068376
"Jan.Mayen_NOS.4181624_2015",615,17,2.76422764227642
"Jan.Mayen_NOS.4181624_2016",680,19,2.79411764705882
"Jan.Mayen_NOS.4181624_2017",642,6,0.934579439252336
"Jan.Mayen_NOS.4181625_2014",712,43,6.03932584269663
"Jan.Mayen_NOS.4181625_2015",512,36,7.03125
"Jan.Mayen_NOS.4181625_2016",741,40,5.39811066126856
"Jan.Mayen_NOS.4181625_2017",607,17,2.8006589785832
"Jan.Mayen_NOS.4181626_2014",770,46,5.97402597402597
"Jan.Mayen_NOS.4181626_2016",931,84,9.02255639097744
"Jan.Mayen_NOS.4181626_2017",802,232,28.927680798005
"Jan.Mayen_NOS.4181626_2018",867,22,2.53748558246828
"Jan.Mayen_NOS.4181627_2018",811,251,30.9494451294698
"Jan.Mayen_NOS.4181628_2014",851,29,3.40775558166862
"Jan.Mayen_NOS.4181629_2014",920,25,2.71739130434783
"Jan.Mayen_NOS.4181629_2015",773,16,2.06985769728331
"Jan.Mayen_NOS.4181629_2016",892,90,10.0896860986547
"Jan.Mayen_NOS.4181629_2017",879,23,2.61660978384528
"Jan.Mayen_NOS.4181629_2018",754,3,0.397877984084881
"Jan.Mayen_NOS.4181630_2014",763,25,3.27653997378768
"Jan.Mayen_NOS.4181630_2015",726,30,4.13223140495868
"Jan.Mayen_NOS.4181630_2016",970,309,31.8556701030928
"Jan.Mayen_NOS.4181630_2017",745,171,22.9530201342282
"Jan.Mayen_NOS.4181631_2015",823,46,5.58930741190765
"Jan.Mayen_NOS.4181631_2016",836,53,6.33971291866029
"Jan.Mayen_NOS.4181631_2017",918,25,2.72331154684096
"Jan.Mayen_NOS.4181632_2015",831,30,3.6101083032491
"Jan.Mayen_NOS.4181632_2016",1014,160,15.7790927021696
"Jan.Mayen_NOS.4181633_2015",968,102,10.5371900826446
"Jan.Mayen_NOS.4181633_2016",807,28,3.46964064436183
"Jan.Mayen_NOS.4181633_2019",699,46,6.58082975679542
"Jan.Mayen_NOS.4181633_2020",941,82,8.71413390010627
"Jan.Mayen_NOS.4181634_2015",649,146,22.4961479198767
"Jan.Mayen_NOS.4181634_2017",580,115,19.8275862068966
"Jan.Mayen_NOS.4181636_2015",764,147,19.2408376963351
"Jan.Mayen_NOS.4181636_2016",916,292,31.8777292576419
"Jan.Mayen_NOS.4181637_2015",722,15,2.07756232686981
"Jan.Mayen_NOS.4181637_2016",867,44,5.07497116493656
"Jan.Mayen_NOS.4181638_2016",770,288,37.4025974025974
"Jan.Mayen_NOS.4181638_2017",851,211,24.7943595769683
"Jan.Mayen_NOS.4181639_2016",534,69,12.9213483146067
"Jan.Mayen_NOS.4181639_2017",737,190,25.7801899592944
"Jan.Mayen_NOS.4181639_2018",646,172,26.625386996904
"Jan.Mayen_NOS.4181640_2016",998,46,4.60921843687375
"Jan.Mayen_NOS.4181640_2017",886,32,3.6117381489842
"Jan.Mayen_NOS.4181640_2018",879,16,1.82025028441411
"Jan.Mayen_NOS.4181641_2016",781,235,30.089628681178
"Jan.Mayen_NOS.4181641_2017",844,66,7.81990521327014
"Jan.Mayen_NOS.4181642_2016",686,217,31.6326530612245
"Jan.Mayen_NOS.4181642_2017",644,138,21.4285714285714
"Jan.Mayen_NOS.4181642_2018",557,112,20.1077199281867
"Jan.Mayen_NOS.4181644_2016",686,30,4.3731778425656
"Jan.Mayen_NOS.4181644_2017",655,7,1.06870229007634
"Jan.Mayen_NOS.4181645_2016",721,167,23.1622746185853
"Jan.Mayen_NOS.4181645_2017",693,68,9.81240981240981
"Jan.Mayen_NOS.4181646_2016",877,315,35.9179019384265
"Jan.Mayen_NOS.4181646_2017",683,118,17.2767203513909
"Jan.Mayen_NOS.4181646_2018",703,113,16.0739687055477
"Jan.Mayen_NOS.4181647_2016",579,65,11.2262521588946
"Jan.Mayen_NOS.4181647_2017",735,191,25.9863945578231
"Jan.Mayen_NOS.4181647_2018",600,28,4.66666666666667
"Jan.Mayen_NOS.4181650_2017",254,14,5.51181102362205
"Jan.Mayen_NOS.4181650_2018",584,199,34.0753424657534
"Jan.Mayen_NOS.4181650_2019",674,57,8.45697329376855
"Jan.Mayen_NOS.4181650_2020",463,93,20.0863930885529
"Jan.Mayen_NOS.4181651_2017",907,234,25.7993384785005
"Jan.Mayen_NOS.4181651_2018",923,204,22.1018418201517
"Jan.Mayen_NOS.4181654_2017",623,97,15.569823434992
"Jan.Mayen_NOS.4181655_2017",740,141,19.0540540540541
"Jan.Mayen_NOS.4181655_2018",906,15,1.65562913907285
"Jan.Mayen_NOS.4181657_2017",921,32,3.47448425624321
"Jan.Mayen_NOS.4181657_2018",732,17,2.3224043715847
"Jan.Mayen_NOS.4181661_2017",1032,175,16.9573643410853
"Jan.Mayen_NOS.4181661_2018",854,122,14.2857142857143
"Jan.Mayen_NOS.4181662_2017",525,28,5.33333333333333
"Jan.Mayen_NOS.4181662_2018",867,32,3.69088811995386
"Jan.Mayen_NOS.4181663_2017",840,43,5.11904761904762
"Jan.Mayen_NOS.4181664_2017",594,89,14.983164983165
"Jan.Mayen_NOS.4181664_2018",533,26,4.8780487804878
"Jan.Mayen_NOS.4181664_2019",522,18,3.44827586206897
"Jan.Mayen_NOS.4181664_2020",652,140,21.4723926380368
"Jan.Mayen_NOS.4181665_2018",985,13,1.31979695431472
"Jan.Mayen_NOS.4181666_2018",779,34,4.36456996148909
"Jan.Mayen_NOS.4181666_2019",749,21,2.80373831775701
"Jan.Mayen_NOS.4181666_2020",704,6,0.852272727272727
"Jan.Mayen_NOS.4181667_2018",666,3,0.45045045045045
"Jan.Mayen_NOS.4181668_2018",708,24,3.38983050847458
"Jan.Mayen_NOS.4181670_2018",654,146,22.3241590214067
"Jan.Mayen_NOS.4181674_2019",419,2,0.477326968973747
"Jan.Mayen_NOS.4181674_2020",501,21,4.19161676646707
"Jarsteinen_NOS.4104835_2017",383,5,1.30548302872063
"Jarsteinen_NOS.4104835_2019",389,5,1.2853470437018
"Jarsteinen_NOS.4104835_2020",342,5,1.46198830409357
"Jarsteinen_NOS.4207468_2011",606,12,1.98019801980198
"Jarsteinen_NOS.4207468_2012",678,18,2.65486725663717
"Jarsteinen_NOS.4221715_2015",729,7,0.960219478737997
"Jarsteinen_NOS.4221715_2016",1016,19,1.87007874015748
"Jarsteinen_NOS.4221715_2017",1241,96,7.73569701853344
"Jarsteinen_NOS.4221715_2018",842,10,1.18764845605701
"Jarsteinen_NOS.4241937_2018",437,7,1.60183066361556
"Jarsteinen_NOS.4241937_2019",655,6,0.916030534351145
"Jarsteinen_NOS.4262401_2011",245,8,3.26530612244898
"Jarsteinen_NOS.4262401_2012",723,14,1.93637621023513
"Jarsteinen_NOS.4262415_2011",149,6,4.02684563758389
"Jarsteinen_NOS.4262415_2012",479,6,1.25260960334029
"Jarsteinen_NOS.4262538_2011",446,5,1.12107623318386
"Jarsteinen_NOS.4262538_2012",466,13,2.78969957081545
"Jarsteinen_NOS.4262541_2011",733,154,21.0095497953615
"Jarsteinen_NOS.4262541_2012",866,409,47.2286374133949
"Jarsteinen_NOS.4262801_2018",112,5,4.46428571428571
"Jarsteinen_NOS.4262804_2016",458,12,2.62008733624454
"Jarsteinen_NOS.4262952_2018",554,15,2.70758122743682
"Jarsteinen_NOS.4264093_2015",907,116,12.7894156560088
"Jarsteinen_NOS.4264093_2016",1121,215,19.1793041926851
"Jarsteinen_NOS.4264093_2017",922,117,12.6898047722343
"Jarsteinen_NOS.4264093_2018",675,15,2.22222222222222
"Jarsteinen_NOS.4264390_2016",650,200,30.7692307692308
"Jarsteinen_NOS.4264390_2017",867,260,29.9884659746251
"Jarsteinen_NOS.4264403_2017",239,5,2.09205020920502
"Jarsteinen_NOS.4264405_2017",226,6,2.65486725663717
"Jarsteinen_NOS.4264405_2018",148,7,4.72972972972973
"Little.Saltee_GBT.FA88604_2010",111,8,7.20720720720721
"Little.Saltee_GBT.FA88604_2011",129,8,6.2015503875969
"Little.Saltee_GBT.FB25124_2010",174,8,4.59770114942529
"Little.Saltee_GBT.FB25128_2010",146,8,5.47945205479452
"Little.Saltee_GBT.FB25130_2020",364,8,2.1978021978022
"Little.Saltee_GBT.FB25133_2010",169,8,4.73372781065089
"Little.Saltee_GBT.FB25141_2020",919,23,2.50272034820457
"Little.Saltee_GBT.FH15572_2019",141,9,6.38297872340426
"Little.Saltee_GBT.FH78306_2019",137,9,6.56934306569343
"Little.Saltee_GBT.FH78356_2020",435,8,1.83908045977011
"Little.Saltee_GBT.FH78367_2019",737,25,3.3921302578019
"Little.Saltee_GBT.FH78367_2020",454,8,1.76211453744493
"Little.Saltee_GBT.FJ59505_2020",232,8,3.44827586206897
"Little.Saltee_GBT.FJ59507_2020",388,8,2.06185567010309
"Little.Saltee_GBT.FP14812_2019",273,9,3.2967032967033
"Little.Saltee_GBT.FP14812_2020",189,8,4.23280423280423
"Little.Saltee_GBT.FP14834_2020",174,8,4.59770114942529
"Little.Saltee_GBT.FP14869_2010",454,8,1.76211453744493
"Little.Saltee_GBT.FP14991_2019",359,9,2.50696378830084
"Little.Saltee_GBT.FP14991_2020",493,8,1.62271805273834
"Little.Saltee_GBT.FP14999_2010",130,8,6.15384615384615
"Little.Saltee_GBT.FP40312_2010",236,10,4.23728813559322
"Little.Saltee_GBT.FP40344_2010",246,8,3.2520325203252
"Little.Saltee_GBT.FP40362_2020",377,13,3.44827586206897
"Little.Saltee_GBT.FP40378_2010",487,8,1.64271047227926
"Little.Saltee_GBT.FP40433_2010",184,13,7.06521739130435
"Little.Saltee_GBT.FP64331_2020",525,8,1.52380952380952
"Little.Saltee_GBT.FP64357_2010",119,8,6.72268907563025
"Little.Saltee_GBT.FP64357_2011",115,8,6.95652173913043
"Little.Saltee_GBT.FP64364_2010",139,8,5.75539568345324
"Little.Saltee_GBT.FP64364_2020",208,8,3.84615384615385
"Little.Saltee_GBT.FP64367_2010",126,8,6.34920634920635
"Little.Saltee_GBT.FR18053_2010",391,11,2.81329923273657
"Little.Saltee_GBT.FR18053_2011",115,8,6.95652173913043
"Little.Saltee_GBT.FR18074_2010",119,8,6.72268907563025
"Little.Saltee_GBT.FR18354_2010",133,8,6.01503759398496
"Little.Saltee_GBT.FV46558_2010",389,8,2.05655526992288
"Little.Saltee_GBT.FV46572_2010",235,8,3.40425531914894
"Little.Saltee_GBT.FV46799_2010",117,8,6.83760683760684
